0	100	200	300	320	340	360	380	400
								
17.12068966	17.12068966	17.56896552	17.13793103	17.10344828	17.15517241	17.12068966	17.12068966	17.15517241
17.10344828	17.12068966	17.15517241	17.13793103	17.15517241	17.13793103	17.13793103	17.12068966	17.15517241
17.12068966	17.12068966	17.15517241	17.12068966	17.10344828	17.15517241	17.13793103	17.13793103	17.15517241
17.10344828	17.12068966	17.56896552	17.12068966	17.12068966	17.17241379	17.13793103	17.13793103	17.15517241
17.10344828	17.12068966	17.56896552	17.13793103	17.12068966	17.15517241	17.12068966	17.12068966	17.15517241
17.10344828	17.12068966	17.56896552	17.13793103	17.10344828	17.15517241	17.12068966	17.12068966	17.15517241
17.12068966	17.13793103	17.13793103	17.13793103	17.10344828	17.10344828	17.12068966	17.12068966	17.15517241
17.12068966	17.13793103	17.10344828	17.13793103	17.12068966	17.12068966	17.12068966	17.13793103	17.15517241
17.12068966	17.13793103	17.13793103	17.12068966	17.15517241	17.15517241	17.15517241	17.15517241	17.15517241
17.12068966	17.12068966	17.13793103	17.13793103	17.10344828	17.15517241	17.15517241	17.15517241	17.13793103
17.12068966	17.12068966	17.13793103	17.13793103	17.15517241	17.15517241	17.15517241	17.15517241	17.15517241
17.13793103	17.12068966	17.13793103	17.13793103	17.15517241	17.15517241	17.12068966	17.15517241	17.15517241
17.12068966	17.12068966	17.13793103	17.13793103	17.12068966	110.362069	17.15517241	17.17241379	17.15517241
17.10344828	17.13793103	17.13793103	17.13793103	17.10344828	17.15517241	17.12068966	17.15517241	17.15517241
17.10344828	17.12068966	17.13793103	17.12068966	17.12068966	17.10344828	17.12068966	17.15517241	17.15517241
17.12068966	17.13793103	17.15517241	17.13793103	17.12068966	17.12068966	17.12068966	17.12068966	17.15517241
17.12068966	17.12068966	17.15517241	17.12068966	17.15517241	17.15517241	17.15517241	17.15517241	17.13793103
17.10344828	17.12068966	17.13793103	17.12068966	17.10344828	17.13793103	17.13793103	17.15517241	17.13793103
17.12068966	17.12068966	17.13793103	17.13793103	17.10344828	17.15517241	17.15517241	17.15517241	17.12068966
17.10344828	17.12068966	17.15517241	17.13793103	17.15517241	17.17241379	17.12068966	17.15517241	17.13793103
17.10344828	17.12068966	17.13793103	17.12068966	17.15517241	17.13793103	17.12068966	17.15517241	17.06896552
17.10344828	17.13793103	17.13793103	17.13793103	17.15517241	17.15517241	17.12068966	17.15517241	17.13793103
17.12068966	17.13793103	17.13793103	17.12068966	17.10344828	17.15517241	17.10344828	17.13793103	17.13793103
17.13793103	17.13793103	17.55172414	17.13793103	17.15517241	17.15517241	17.12068966	17.13793103	17.13793103
