0	100	200	300	320	340	360	380	400
								
193.2807018	193.2807018	192.8070175	193.3333333	193.2105263	193.1754386	192.6842105	193.1052632	192.6315789
192.8245614	193.7368421	192.7894737	192.8421053	193.6666667	192.7192982	193.1403509	192.6491228	192.6315789
193.754386	193.7192982	193.7017544	192.8596491	193.1929825	193.6666667	192.7017544	193.5614035	192.6315789
193.2105263	192.8070175	192.5614035	192.8421053	193.6491228	193.1578947	192.7017544	192.6666667	193.5438596
193.2807018	193.7368421	192.8070175	193.3157895	193.2105263	192.6842105	193.1578947	192.6491228	192.6491228
193.2807018	193.7368421	193.7368421	192.8421053	193.1754386	193.1403509	193.1403509	248.9649123	193.1052632
192.8421053	193.2982456	192.8070175	192.8596491	192.754386	192.6842105	289.4035088	193.122807	192.9824561
193.2631579	193.2807018	193.245614	193.2982456	193.6491228	193.1754386	193.1754386	195.1754386	192.6315789
193.2807018	193.2982456	193.2631579	192.8421053	193.2982456	193.5964912	194.4561404	193.5789474	192.6666667
193.2982456	192.8245614	193.7719298	193.7719298	241.8947368	194.0701754	193.1052632	193.1403509	192.6666667
192.8596491	193.754386	193.7192982	193.754386	192.7894737	193.4385965	192.6842105	193.1403509	193.5964912
193.3333333	193.7192982	193.2631579	192.8421053	193.245614	193.1929825	193.122807	193.122807	193.122807
193.2982456	192.8421053	193.2631579	193.754386	192.7894737	194.0701754	192.6491228	192.6666667	193.0877193
192.8245614	192.8421053	192.8245614	193.2807018	193.2982456	193.6140351	192.6666667	255.0526316	193.1052632
192.8596491	193.7368421	193.2807018	193.3157895	193.6842105	238.4561404	192.7017544	193.6140351	192.6491228
193.3333333	192.8245614	193.7192982	193.7719298	193.7017544	192.7192982	194.4561404	193.1578947	193.5789474
193.2631579	193.2631579	192.8245614	193.7719298	192.7894737	193.1578947	193.122807	193.5789474	193.5614035
192.8596491	192.8245614	192.8245614	193.2807018	192.7719298	193.1578947	193.5789474	192.6666667	193.1052632
192.8245614	193.7368421	193.2631579	193.2807018	192.7894737	192.7017544	193.5789474	193.1052632	192.6491228
192.7894737	193.7368421	193.7368421	192.8245614	192.7719298	193.1578947	192.6491228	193.1052632	193.5614035
193.2631579	193.2631579	193.754386	193.7192982	193.6842105	192.7017544	193.1052632	192.6842105	193.1052632
193.2982456	193.2807018	193.7368421	193.2631579	193.2280702	193.1403509	193.1403509	194.1403509	193.5789474
193.754386	194.1929825	193.7192982	193.7368421	192.7894737	192.4385965	193.122807	193.122807	192.6491228
193.2982456	194.1929825	193.2807018	193.2982456	192.8070175	193.6140351	193.1403509	243.3508772	192.9473684
